Name,Ticker,"Sub-Sector","Market Cap","Percentage Hold Reco's","No. of analysts with buy reco","Percentage Buy Reco’s","Percentage Sell Reco's","Total no. of analysts","Percentage Upside"
Timken India Ltd,TIMKEN,"Industrial Machinery","26099.77241699","0","4","80","20","5","3.174488810755511"
Central Bank of India Ltd,CENTRALBK,"Public Banks","26086.22299316","0","0",,"0",,"23.128119800332776"
Sundram Fasteners Ltd,SUNDRMFAST,"Auto Parts","25783.80164085","0","4","100","0","4","-5.749561957540439"
Dixon Technologies (India) Ltd,DIXON,"Home Electronics & Appliances","25596.874311225","26.08695652173913","12","52.17391304347826","21.73913043478261","23","-11.463241538980599"
Motherson Sumi Wiring India Ltd,MSUMI,"Cables","25554.003841179998","0","8","80","20","10","10.72664359861592"
J K Cement Ltd,JKCEMENT,"Cement","25548.360851895002","22.727272727272727","11","50","27.27272727272727","22","-1.4048299535755817"
Lloyds Metals And Energy Ltd,LLOYDSME,"Iron & Steel","25518.864321","0","0",,"0",,
SKF India Ltd,SKFINDIA,"Industrial Machinery","25439.29262091","25","5","62.5","12.5","8","-3.2007307071924096"
Escorts Ltd,ESCORTS,"Tractors","25102.848927585","42.10526315789473","3","15.78947368421052","42.10526315789473","19","-18.00271885721684"
Fortis Healthcare Ltd,FORTIS,"Hospitals & Diagnostic Centres","24940.042419179998","0","10","100","0","10","9.732102315725738"
Tata Chemicals Ltd,TATACHEM,"Diversified Chemicals","24889.6883606","42.857142857142854","4","57.14285714285714","0","7","13.61310133060389"
Voltas Ltd,VOLTAS,"Home Electronics & Appliances","24778.3037549","35.8974358974359","16","41.02564102564102","23.076923076923077","39","16.04460172264138"
Rail Vikas Nigam Ltd,RVNL,"Specialized Finance","24738.7634865","0","1","100","0","1","-27.517909818794777"
Kansai Nerolac Paints Ltd,KANSAINER,"Paints","24655.57719","15.789473684210526","10","52.63157894736842","31.57894736842105","19","7.759613114754089"
Grindwell Norton Ltd,GRINDWELL,"Industrial Machinery","24117.584","28.57142857142857","4","57.14285714285714","14.285714285714285","7","0.19511075404567887"
GlaxoSmithKline Pharmaceuticals Ltd,GLAXO,"Pharmaceuticals","23733.7853634","33.33333333333333","3","50","16.666666666666664","6","-2.9264810849393292"
Endurance Technologies Ltd (CN),ENDURANCE,"Auto Parts","23553.9938976","0","15","88.23529411764706","11.76470588235294","17","-0.26873693639892504"
ZF Commercial Vehicle Control Systems India Ltd,ZFCVINDIA,"Auto Parts","23422.69012992","20","4","80","0","5","-7.41610520860326"
Devyani International Ltd,DEVYANI,"Restaurants & Cafes","23398.733221979997","17.647058823529413","10","58.82352941176471","23.52941176470588","17","1.7516743946419402"
Piramal Enterprises Ltd,PEL,"Diversified Financials","23127.40907262","0","7","100","0","7","17.01376052577532"
CPSE ETF,CPSEETF,"Equity","23025.673136880003","0","0",,"0",,
Prestige Estates Projects Ltd,PRESTIGE,"Real Estate","22750.903172770002","0","18","100","0","18","5.717557924411954"
Carborundum Universal Ltd,CARBORUNIV,"Industrial Machinery","22564.07336667","0","8","80","20","10","6.410742097066136"
Punjab & Sind Bank,PSB,"Public Banks","22468.362071805","0","0",,"0",,
Relaxo Footwears Ltd,RELAXO,"Footwear","22425.632519810002","41.66666666666667","4","33.33333333333333","25","12","2.1257701060109873"
Bharat Dynamics Ltd,BDL,"Aerospace & Defense Equipments","22250.34375","0","4","66.66666666666666","33.33333333333333","6","0.08237232289950576"
KPR Mill Ltd,KPRMILL,"Textiles","22014.53067","0","7","100","0","7","7.988510208834725"
KEI Industries Ltd,KEI,"Cables","21949.68267387","33.33333333333333","10","66.66666666666666","0","15","-13.709859675795618"
Ramco Cements Ltd,RAMCOCEM,"Cement","21946.8362544","20","13","43.33333333333333","36.666666666666664","30","-8.484065460809642"
Hatsun Agro Product Ltd,HATSUN,"FMCG - Foods","21665.61028702","100","0","0","0","1","-9.525523055569833"
Bank of Maharashtra Ltd,MAHABANK,"Public Banks","21562.782730755","0","0",,"0",,
Navin Fluorine International Ltd,NAVINFLUOR,"Specialty Chemicals","21477.6566046","23.809523809523807","15","71.42857142857143","4.761904761904762","21","20.722883223893007"
Exide Industries Ltd,EXIDEIND,"Batteries","21394.5","31.25","10","62.5","6.25","16","-10.607866507747316"
Bata India Ltd,BATAINDIA,"Footwear","21325.2894368","35.294117647058826","10","58.82352941176471","5.88235294117647","17","0.048216007714558494"
LIC Housing Finance Ltd,LICHSGFIN,"Home Financing","21284.687785","23.333333333333332","16","53.333333333333336","23.333333333333332","30","9.833311797389847"
Sumitomo Chemical India Ltd,SUMICHEM,"Commodity Chemicals","20844.32593536","0","7","87.5","12.5","8","15.541187739463597"
Bayer Cropscience Ltd,BAYERCROP,"Fertilizers & Agro Chemicals","20821.89593406","57.14285714285714","2","28.57142857142857","14.285714285714285","7","5.222261792987337"
Narayana Hrudayalaya Ltd,NH,"Hospitals & Diagnostic Centres","20700.9389799","0","6","85.71428571428571","14.285714285714285","7","-1.9030802432803589"
CIE Automotive India Ltd,CIEINDIA,"Auto Parts","20654.384615765","0","6","100","0","6","-4.490770502341821"
Kajaria Ceramics Ltd,KAJARIACER,"Building Products - Ceramics","20626.228376","11.11111111111111","24","88.88888888888889","0","27","3.690549722050645"
Aditya Birla Fashion and Retail Ltd,ABFRL,"Retail - Apparel","20446.55761014","22.727272727272727","13","59.09090909090909","18.181818181818183","22","1.5697137580794118"
IIFL Finance Ltd,IIFL,"Investment Banking & Brokerage","20419.4533032","0","2","100","0","2","42.111639176218446"
Mindspace Business Parks REIT,MINDSPACE,"Real Estate","20155.501969816","18.181818181818183","8","72.72727272727269","9.090909090909092","11","13.897928994082829"
CreditAccess Grameen Ltd,CREDITACC,"Consumer Finance","20131.977432710002","6.666666666666667","14","93.33333333333333","0","15","9.429937186425938"
ICICI Securities Ltd,ISEC,"Investment Banking & Brokerage","19668.5454336","20","5","50","30","10","-12.94349540078843"
Dr. Lal PathLabs Ltd,LALPATHLAB,"Hospitals & Diagnostic Centres","19557.926548965","15","5","25","60","20","-21.767191049402374"
J B Chemicals and Pharmaceuticals Ltd,JBCHEPHARM,"Pharmaceuticals","19525.699398060002","14.285714285714285","12","85.71428571428571","0","14","-5.338699125745895"
IPCA Laboratories Ltd,IPCALAB,"Pharmaceuticals","19516.19696965","56.25","4","25","18.75","16","5.2973675658108546"
New India Assurance Company Ltd,NIACL,"Insurance","19339.28","0","1","33.33333333333333","66.66666666666666","3","-4.132935662547929"
Atul Ltd,ATUL,"Diversified Chemicals","19326.7873242","40","3","30","30","10","9.912345000305423"
Glenmark Pharmaceuticals Ltd,GLENMARK,"Pharmaceuticals","19279.1392587","37.5","6","37.5","25","16","-15.477497255762898"
Zee Entertainment Enterprises Ltd,ZEEL,"TV Channels & Broadcasters","19104.7312638","5","18","90","5","20","20.663650075414775"
Suzlon Energy Ltd,SUZLON,"Renewable Energy Equipment & Services","18998.267830664998","0","1","100","0","1","25.35612535612535"
Sun Tv Network Ltd,SUNTV,"TV Channels & Broadcasters","18981.0857223","25","11","68.75","6.25","16","14.81366137236583"
Five-Star Business Finance Ltd,FIVESTAR,"Consumer Finance","18850.0106256","0","5","100","0","5","11.31725417439704"
Laurus Labs Ltd,LAURUSLABS,"Pharmaceuticals","18696.57360675","27.27272727272727","5","45.454545454545446","27.27272727272727","11","-9.248055315471051"
Global Health Ltd,MEDANTA,"Hospitals & Diagnostic Centres","18560.078823670003","25","3","75","0","4","-0.6287490062874933"
Crompton Greaves Consumer Electricals Ltd,CROMPTON,"Home Electronics & Appliances","18534.707630575","24.390243902439025","30","73.17073170731707","2.4390243902439024","41","12.68334771354616"
Vinati Organics Ltd,VINATIORGA,"Specialty Chemicals","18533.659256","33.33333333333333","5","41.66666666666667","25","12","12.328083407275951"
Nippon Life India Asset Management Ltd,NAM-INDIA,"Asset Management","18228.41686407","20","12","80","0","15","2.5816378868182634"
Gland Pharma Ltd,GLAND,"Pharmaceuticals","18212.61700734","5.88235294117647","6","35.29411764705882","58.82352941176471","17","17.56194610236933"
Whirlpool of India Ltd,WHIRLPOOL,"Home Electronics & Appliances","18204.8388867","27.27272727272727","4","36.36363636363636","36.36363636363637","11","-2.954909749808355"
Emami Ltd,EMAMILTD,"FMCG - Personal Products","18108.2025","19.230769230769234","20","76.92307692307693","3.8461538461538463","26","15.101844040014457"
Radico Khaitan Ltd,RADICO,"Alcoholic Beverages","18099.427781","44.44444444444444","4","44.44444444444444","11.11111111111111","9","-11.37370753323486"
IDFC Ltd,IDFC,"Diversified Financials","18015.82474936","0","0",,"0",,
SJVN Ltd,SJVN,"Renewable Energy","17939.514973875","0","4","100","0","4","5.147864184008766"
Elgi Equipments Ltd,ELGIEQUIP,"Industrial Machinery","17935.41020254","0","1","33.33333333333333","66.66666666666666","3","-14.005997530428644"
360 One Wam Ltd,360ONE,"Investment Banking & Brokerage","17916.26330475","0","5","100","0","5","5.609245790574868"
Kalyan Jewellers India Ltd,KALYANKJIL,"Precious Metals, Jewellery & Watches","17855.969743095","0","6","100","0","6","9.316411883472746"
Ajanta Pharma Ltd,AJANTPHARM,"Pharmaceuticals","17768.587655325","7.6923076923076925","12","92.30769230769232","0","13","7.713566948942345"
Gillette India Ltd,GILLETTE,"FMCG - Personal Products","17664.4461357","0","1","100","0","1","2.379634753735473"
Hitachi Energy India Ltd,POWERINDIA,"Heavy Electrical Equipments","17598.778635375","0","4","80","20","5","4.757432359209628"
Cholamandalam Financial Holdings Ltd,CHOLAHLDNG,"Diversified Financials","17507.43166957","0","3","100","0","3","1.356786614468813"
Blue Dart Express Ltd,BLUEDART,"Logistics","17390.55874761","0","5","71.42857142857143","28.57142857142857","7","5.496544619771739"
Pfizer Ltd,PFIZER,"Pharmaceuticals","17320.548812520003","0","5","100","0","5","21.16689997622884"
Nexus Select Trust,NXST,"Real Estate","17290.695","0","3","100","0","3","5.143257688600722"
Ratnamani Metals and Tubes Ltd,RATNAMANI,"Building Products - Pipes","16955.95572","0","5","100","0","5","13.67864081683271"
Indiamart Intermesh Ltd,INDIAMART,"Online Services","16810.00936812","6.25","12","75","18.75","16","11.875136433093214"
Gujarat State Petronet Ltd,GSPL,"Gas Distribution","16491.898520479997","4.761904761904762","20","95.23809523809524","0","21","19.055764625384874"
Godrej Industries Ltd,GODREJIND,"Diversified Chemicals","16485.95612384","0","1","100","0","1","49.29030940467682"
Trident Ltd,TRIDENT,"Textiles","16454.7332931","0","1","100","0","1","46.78899082568806"
Capri Global Capital Ltd,CGCL,"Consumer Finance","16338.643651220002","0","0","0","100","1","-12.308371711563936"
Aarti Industries Ltd,AARTIIND,"Specialty Chemicals","16251.05588905","36.84210526315789","6","31.57894736842105","31.57894736842105","19","21.23577961186705"
NLC India Ltd,NLCINDIA,"Metals - Diversified","16091.917847445002","0","0",,"0",,
PNB Housing Finance Ltd,PNBHOUSING,"Home Financing","16039.8004128","22.22222222222222","6","66.66666666666666","11.11111111111111","9","-14.239482200647249"
Sanofi India Ltd,SANOFI,"Pharmaceuticals","15840.92242404","25","6","75","0","8","3.588148061992966"
Cyient Ltd,CYIENT,"Software Services","15632.463583275","50","7","50","0","14","-10.842529339639166"
JBM Auto Ltd,JBMA,"Auto Parts","15561.3225712","0","0","0","100","1","-47.9483282674772"
National Aluminium Co Ltd,NATIONALUM,"Metals - Aluminium","15528.721759085001","11.11111111111111","7","77.77777777777779","11.11111111111111","9","11.176818450620937"
UTI-Sensex Exchange Traded Fund,UTISENSETF,"Equity","15502.995608939998","0","0",,"0",,
KEC International Ltd,KEC,"Construction & Engineering","15467.72178105","20","12","60","20","20","-5.260533532784838"
Rajesh Exports Ltd,RAJESHEXPO,"Precious Metals, Jewellery & Watches","15385.996463489999","0","0",,"0",,"111.09192093648052"
IRB Infrastructure Developers Ltd,IRB,"Construction & Engineering","15339.06","28.57142857142857","5","71.42857142857143","0","7","25.984251968503944"
Blue Star Ltd,BLUESTARCO,"Home Electronics & Appliances","15317.760747520002","26.31578947368421","13","68.42105263157895","5.263157894736842","19","-0.02515090543260129"
Aster DM Healthcare Ltd,ASTERDM,"Hospitals & Diagnostic Centres","15037.972093389999","10","9","90","0","10","-1.6041012072101943"
Mangalore Refinery and Petrochemicals Ltd,MRPL,"Oil & Gas - Refining & Marketing","14993.482537235","66.66666666666666","1","33.33333333333333","0","3","-19.92986557568673"
Century Plyboards (India) Ltd,CENTURYPLY,"Wood Products","14868.92735575","18.75","12","75","6.25","16","3.8475905864774003"
Krishna Institute of Medical Sciences Ltd,KIMS,"Hospitals & Diagnostic Centres","14751.121838775","0","5","83.33333333333334","16.666666666666664","6","-6.279669062796691"
Angel One Ltd,ANGELONE,"Investment Banking & Brokerage","14619.361174245001","0","7","100","0","7","3.2021328440787724"
Redington (India) Ltd,REDINGTON,"Technology Hardware","14558.89508225","16.666666666666664","5","83.33333333333334","0","6","11.409395973154362"
Tanla Platforms Ltd,TANLA,"Software Services","14435.942345370002","0","1","100","0","1","-8.528070012103148"
Lakshmi Machine Works Ltd,LAXMIMACH,"Industrial Machinery","14427.551745","0","2","100","0","2","6.318700643828468"
Bajaj Electricals Ltd,BAJAJELEC,"Home Electronics & Appliances","14303.71969931","22.22222222222222","13","72.22222222222221","5.555555555555555","18","5.093747485314231"
Aether Industries Ltd,AETHER,"Specialty Chemicals","14272.7853657","0","4","100","0","4","0.2785515320334262"
Tata Teleservices (Maharashtra) Ltd,TTML,"Telecom Services","14270.9724071","0","0",,"0",,
Fine Organic Industries Ltd,FINEORG,"Specialty Chemicals","14194.649088720002","30","4","40","30","10","1.561656262824809"
Affle (India) Ltd,AFFLE,"Advertising","14193.691208220001","0","10","90.90909090909092","9.090909090909092","11","17.28279226871834"
Westlife Development Ltd,WESTLIFE,"Restaurants & Cafes","14010.790483575","20","15","75","5","20","-5.51443993099994"
DCM Shriram Ltd,DCMSHRIRAM,"Diversified Chemicals","13979.907464554999","0","0",,"0",,
Tejas Networks Ltd,TEJASNET,"Telecom Equipments","13907.312911370002","0","0",,"0",,
Clean Science and Technology Ltd,CLEAN,"Specialty Chemicals","13792.512072675","22.22222222222222","6","66.66666666666666","11.11111111111111","9","20.941339598659624"
Happiest Minds Technologies Ltd,HAPPSTMNDS,"IT Services & Consulting","13782.614361525","0","2","100","0","2","13.8122694924939"
PVR Ltd,PVRINOX,"Theatres","13740.40562507","8.333333333333332","20","83.33333333333334","8.333333333333332","24","39.032476560550435"
Sonata Software Ltd,SONATSOFTW,"IT Services & Consulting","13735.25331665","20","4","80","0","5","-1.0350921484473619"
Brigade Enterprises Ltd,BRIGADE,"Real Estate","13368.658748375","0","13","92.85714285714286","7.142857142857142","14","8.243418213206732"
Apar Industries Ltd,APARINDS,"Electrical Components & Equipments","13272.131098485","0","2","66.66666666666666","33.33333333333333","3","-21.427850583163938"
Finolex Cables Ltd,FINCABLES,"Cables","13229.2533425","28.57142857142857","5","71.42857142857143","0","7","3.2369942196531793"
EIH Ltd,EIHOTEL,"Hotels, Resorts & Cruise Lines","13151.40874746","50","1","50","0","2","4.850213980028525"
Aptus Value Housing Finance India Ltd,APTUS,"Home Financing","13093.014083755","0","9","81.81818181818183","18.181818181818183","11","23.78594553418396"
Castrol India Ltd,CASTROLIND,"Commodity Chemicals","13002.013737680001","25","3","75","0","4","2.700646633701036"
G R Infraprojects Ltd,GRINFRA,"Construction & Engineering","12863.02244535","25","8","66.66666666666666","8.333333333333332","12","4.558950652084045"
NMDC Steel Ltd,NSLNISP,"Iron & Steel","12836.053623","0","0",,"0",,
Alembic Pharmaceuticals Ltd,APLLTD,"Pharmaceuticals","12830.6579191","52.94117647058824","5","29.411764705882348","17.647058823529413","17","-9.996170049789352"
Triveni Turbine Ltd,TRITURBINE,"Heavy Electrical Equipments","12786.598825425","0","5","83.33333333333334","16.666666666666664","6","5.7799875699192045"
Asahi India Glass Ltd,ASAHIINDIA,"Auto Parts","12780.453122325","100","0","0","0","2","-3.185924869234427"
Nuvoco Vistas Corporation Ltd,NUVOCO,"Cement","12680.829212265","17.647058823529413","11","64.70588235294117","17.647058823529413","17","12.66018870581608"
RHI Magnesita India Ltd,RHIM,"Cement","12603.81453591","100","0","0","0","2","11.657245842549354"
Alkyl Amines Chemicals Ltd,ALKYLAMINE,"Specialty Chemicals","12578.1183552","25","2","50","25","4","4.823634590377106"
Akzo Nobel India Ltd,AKZOINDIA,"Specialty Chemicals","12467.79946535","50","1","50","0","2","9.57903387818464"
Central Depository Services (India) Ltd,CDSL,"Stock Exchanges & Ratings","12466.3275","42.857142857142854","4","57.14285714285714","0","7","-6.031267027117653"
V Guard Industries Ltd,VGUARD,"Electrical Components & Equipments","12363.0010504","28.57142857142857","12","57.14285714285714","14.285714285714285","21","-3.6271245838444095"
